Time in s;CH 2 BITBUS;Time in 250ns TICS;Delta TICs;TIME in ps;Delta in ps;;
0.006601584;0;26406;10;6601584;2676;"#2676 com_rxin = 0;";
0.00660424;1;26417;11;6604240;2656;"#2656 com_rxin = 1;";
0.006606916;0;26428;11;6606916;2676;"#2676 com_rxin = 0;";
0.006609572;1;26438;10;6609572;2656;"#2656 com_rxin = 1;";
0.006612248;0;26449;11;6612248;2676;"#2676 com_rxin = 0;";
0.006614908;1;26460;11;6614908;2660;"#2660 com_rxin = 1;";
0.006617584;0;26470;10;6617584;2676;"#2676 com_rxin = 0;";
0.00662024;1;26481;11;6620240;2656;"#2656 com_rxin = 1;";
0.006622916;0;26492;11;6622916;2676;"#2676 com_rxin = 0;";
0.006625572;1;26502;10;6625572;2656;"#2656 com_rxin = 1;";
0.006628248;0;26513;11;6628248;2676;"#2676 com_rxin = 0;";
0.006630908;1;26524;11;6630908;2660;"#2660 com_rxin = 1;";
0.006633584;0;26534;10;6633584;2676;"#2676 com_rxin = 0;";
0.00663624;1;26545;11;6636240;2656;"#2656 com_rxin = 1;";
0.006638916;0;26556;11;6638916;2676;"#2676 com_rxin = 0;";
0.006657572;1;26630;74;6657572;18656;"#18656 com_rxin = 1;";
0.006665584;0;26662;32;6665584;8012;"#8012 com_rxin = 0;";
0.006673572;1;26694;32;6673572;7988;"#7988 com_rxin = 1;";
0.006676252;0;26705;11;6676252;2680;"#2680 com_rxin = 0;";
0.006678908;1;26716;11;6678908;2656;"#2656 com_rxin = 1;";
0.006681584;0;26726;10;6681584;2676;"#2676 com_rxin = 0;";
0.006686908;1;26748;22;6686908;5324;"#5324 com_rxin = 1;";
0.006689584;0;26758;10;6689584;2676;"#2676 com_rxin = 0;";
0.006694908;1;26780;22;6694908;5324;"#5324 com_rxin = 1;";
0.006700248;0;26801;21;6700248;5340;"#5340 com_rxin = 0;";
0.006702908;1;26812;11;6702908;2660;"#2660 com_rxin = 1;";
0.006705584;0;26822;10;6705584;2676;"#2676 com_rxin = 0;";
0.006713572;1;26854;32;6713572;7988;"#7988 com_rxin = 1;";
0.006716248;0;26865;11;6716248;2676;"#2676 com_rxin = 0;";
0.006718908;1;26876;11;6718908;2660;"#2660 com_rxin = 1;";
0.006721584;0;26886;10;6721584;2676;"#2676 com_rxin = 0;";
0.00672424;1;26897;11;6724240;2656;"#2656 com_rxin = 1;";
0.006726916;0;26908;11;6726916;2676;"#2676 com_rxin = 0;";
0.006734908;1;26940;32;6734908;7992;"#7992 com_rxin = 1;";
0.006737584;0;26950;10;6737584;2676;"#2676 com_rxin = 0;";
0.00674024;1;26961;11;6740240;2656;"#2656 com_rxin = 1;";
0.006742916;0;26972;11;6742916;2676;"#2676 com_rxin = 0;";
0.00674824;1;26993;21;6748240;5324;"#5324 com_rxin = 1;";
0.006750916;0;27004;11;6750916;2676;"#2676 com_rxin = 0;";
0.00675624;1;27025;21;6756240;5324;"#5324 com_rxin = 1;";
0.006758916;0;27036;11;6758916;2676;"#2676 com_rxin = 0;";
0.006761576;1;27046;10;6761576;2660;"#2660 com_rxin = 1;";
0.006764252;0;27057;11;6764252;2676;"#2676 com_rxin = 0;";
0.006766908;1;27068;11;6766908;2656;"#2656 com_rxin = 1;";
0.006769584;0;27078;10;6769584;2676;"#2676 com_rxin = 0;";
0.00677224;1;27089;11;6772240;2656;"#2656 com_rxin = 1;";
0.006774916;0;27100;11;6774916;2676;"#2676 com_rxin = 0;";
0.00678824;1;27153;53;6788240;13324;"#13324 com_rxin = 1;";
0.006790916;0;27164;11;6790916;2676;"#2676 com_rxin = 0;";
0.006793576;1;27174;10;6793576;2660;"#2660 com_rxin = 1;";
0.006796252;0;27185;11;6796252;2676;"#2676 com_rxin = 0;";
0.006798908;1;27196;11;6798908;2656;"#2656 com_rxin = 1;";
0.006801584;0;27206;10;6801584;2676;"#2676 com_rxin = 0;";
0.00680424;1;27217;11;6804240;2656;"#2656 com_rxin = 1;";
0.006806916;0;27228;11;6806916;2676;"#2676 com_rxin = 0;";
0.006809576;1;27238;10;6809576;2660;"#2660 com_rxin = 1;";
0.006812252;0;27249;11;6812252;2676;"#2676 com_rxin = 0;";
0.006814908;1;27260;11;6814908;2656;"#2656 com_rxin = 1;";
0.006817584;0;27270;10;6817584;2676;"#2676 com_rxin = 0;";
0.00682024;1;27281;11;6820240;2656;"#2656 com_rxin = 1;";
0.006822916;0;27292;11;6822916;2676;"#2676 com_rxin = 0;";
0.006825576;1;27302;10;6825576;2660;"#2660 com_rxin = 1;";
0.006828252;0;27313;11;6828252;2676;"#2676 com_rxin = 0;";
0.006833576;1;27334;21;6833576;5324;"#5324 com_rxin = 1;";
0.006836252;0;27345;11;6836252;2676;"#2676 com_rxin = 0;";
0.006838908;1;27356;11;6838908;2656;"#2656 com_rxin = 1;";
0.006841584;0;27366;10;6841584;2676;"#2676 com_rxin = 0;";
0.00684424;1;27377;11;6844240;2656;"#2656 com_rxin = 1;";
0.006846916;0;27388;11;6846916;2676;"#2676 com_rxin = 0;";
0.006849576;1;27398;10;6849576;2660;"#2660 com_rxin = 1;";
0.006852252;0;27409;11;6852252;2676;"#2676 com_rxin = 0;";
0.006854908;1;27420;11;6854908;2656;"#2656 com_rxin = 1;";
0.006857584;0;27430;10;6857584;2676;"#2676 com_rxin = 0;";
0.00686024;1;27441;11;6860240;2656;"#2656 com_rxin = 1;";
0.006862916;0;27452;11;6862916;2676;"#2676 com_rxin = 0;";
0.006865576;1;27462;10;6865576;2660;"#2660 com_rxin = 1;";
0.006868252;0;27473;11;6868252;2676;"#2676 com_rxin = 0;";
0.006870908;1;27484;11;6870908;2656;"#2656 com_rxin = 1;";
0.006873584;0;27494;10;6873584;2676;"#2676 com_rxin = 0;";
0.006876244;1;27505;11;6876244;2660;"#2660 com_rxin = 1;";
0.006878916;0;27516;11;6878916;2672;"#2672 com_rxin = 0;";
0.006881576;1;27526;10;6881576;2660;"#2660 com_rxin = 1;";
0.006884252;0;27537;11;6884252;2676;"#2676 com_rxin = 0;";
0.006886908;1;27548;11;6886908;2656;"#2656 com_rxin = 1;";
0.006889584;0;27558;10;6889584;2676;"#2676 com_rxin = 0;";
0.006892244;1;27569;11;6892244;2660;"#2660 com_rxin = 1;";
0.006902916;0;27612;43;6902916;10672;"#10672 com_rxin = 0;";
0.006905576;1;27622;10;6905576;2660;"#2660 com_rxin = 1;";
0.006908252;0;27633;11;6908252;2676;"#2676 com_rxin = 0;";
0.006910908;1;27644;11;6910908;2656;"#2656 com_rxin = 1;";
0.006913584;0;27654;10;6913584;2676;"#2676 com_rxin = 0;";
0.006918908;1;27676;22;6918908;5324;"#5324 com_rxin = 1;";
0.006921584;0;27686;10;6921584;2676;"#2676 com_rxin = 0;";
0.006924244;1;27697;11;6924244;2660;"#2660 com_rxin = 1;";
0.00692692;0;27708;11;6926920;2676;"#2676 com_rxin = 0;";
0.006929576;1;27718;10;6929576;2656;"#2656 com_rxin = 1;";
0.006932252;0;27729;11;6932252;2676;"#2676 com_rxin = 0;";
0.006934908;1;27740;11;6934908;2656;"#2656 com_rxin = 1;";
0.006937584;0;27750;10;6937584;2676;"#2676 com_rxin = 0;";
0.006940244;1;27761;11;6940244;2660;"#2660 com_rxin = 1;";
0.00694292;0;27772;11;6942920;2676;"#2676 com_rxin = 0;";
0.006945576;1;27782;10;6945576;2656;"#2656 com_rxin = 1;";
0.006948252;0;27793;11;6948252;2676;"#2676 com_rxin = 0;";
0.006950908;1;27804;11;6950908;2656;"#2656 com_rxin = 1;";
0.006953584;0;27814;10;6953584;2676;"#2676 com_rxin = 0;";
0.006956244;1;27825;11;6956244;2660;"#2660 com_rxin = 1;";
0.006958916;0;27836;11;6958916;2672;"#2672 com_rxin = 0;";
0.006961576;1;27846;10;6961576;2660;"#2660 com_rxin = 1;";
0.006964252;0;27857;11;6964252;2676;"#2676 com_rxin = 0;";
0.006966908;1;27868;11;6966908;2656;"#2656 com_rxin = 1;";
0.006969584;0;27878;10;6969584;2676;"#2676 com_rxin = 0;";
0.006972244;1;27889;11;6972244;2660;"#2660 com_rxin = 1;";
0.00697492;0;27900;11;6974920;2676;"#2676 com_rxin = 0;";
0.006977576;1;27910;10;6977576;2656;"#2656 com_rxin = 1;";
0.006980252;0;27921;11;6980252;2676;"#2676 com_rxin = 0;";
0.006988244;1;27953;32;6988244;7992;"#7992 com_rxin = 1;";
0.006996252;0;27985;32;6996252;8008;"#8008 com_rxin = 0;";
0.006998908;1;27996;11;6998908;2656;"#2656 com_rxin = 1;";
0.007004252;0;28017;21;7004252;5344;"#5344 com_rxin = 0;";
0.007017576;1;28070;53;7017576;13324;"#13324 com_rxin = 1;";
0.00702292;0;28092;22;7022920;5344;"#5344 com_rxin = 0;";
0.007041576;1;28166;74;7041576;18656;"#18656 com_rxin = 1;";
0.007044252;0;28177;11;7044252;2676;"#2676 com_rxin = 0;";
0.0070485;1;28194;17;7048500;4248;"#4248 com_rxin = 1;";
0.007519064;0;30076;1882;7519064;470564;"#470564 com_rxin = 0;";
0.00752496;1;30100;24;7524960;5896;"#5896 com_rxin = 1;";
0.007527648;0;30111;11;7527648;2688;"#2688 com_rxin = 0;";
0.007530292;1;30121;10;7530292;2644;"#2644 com_rxin = 1;";
0.00753298;0;30132;11;7532980;2688;"#2688 com_rxin = 0;";
0.007535624;1;30142;10;7535624;2644;"#2644 com_rxin = 1;";
0.007538312;0;30153;11;7538312;2688;"#2688 com_rxin = 0;";
0.007540956;1;30164;11;7540956;2644;"#2644 com_rxin = 1;";
0.007543648;0;30175;11;7543648;2692;"#2692 com_rxin = 0;";
0.007546292;1;30185;10;7546292;2644;"#2644 com_rxin = 1;";
0.00754898;0;30196;11;7548980;2688;"#2688 com_rxin = 0;";
0.007551624;1;30206;10;7551624;2644;"#2644 com_rxin = 1;";
0.007554316;0;30217;11;7554316;2692;"#2692 com_rxin = 0;";
0.007556956;1;30228;11;7556956;2640;"#2640 com_rxin = 1;";
0.007559648;0;30239;11;7559648;2692;"#2692 com_rxin = 0;";
0.007562292;1;30249;10;7562292;2644;"#2644 com_rxin = 1;";
0.00756498;0;30260;11;7564980;2688;"#2688 com_rxin = 0;";
0.007567624;1;30270;10;7567624;2644;"#2644 com_rxin = 1;";
0.007586316;0;30345;75;7586316;18692;"#18692 com_rxin = 0;";
0.00758896;1;30356;11;7588960;2644;"#2644 com_rxin = 1;";
0.007591648;0;30367;11;7591648;2688;"#2688 com_rxin = 0;";
0.007602296;1;30409;42;7602296;10648;"#10648 com_rxin = 1;";
0.00760498;0;30420;11;7604980;2684;"#2684 com_rxin = 0;";
0.007607628;1;30431;11;7607628;2648;"#2648 com_rxin = 1;";
0.007610316;0;30441;10;7610316;2688;"#2688 com_rxin = 0;";
0.007626292;1;30505;64;7626292;15976;"#15976 com_rxin = 1;";
0.007634316;0;30537;32;7634316;8024;"#8024 com_rxin = 0;";
0.00763696;1;30548;11;7636960;2644;"#2644 com_rxin = 1;";
0.007639648;0;30559;11;7639648;2688;"#2688 com_rxin = 0;";
0.007642292;1;30569;10;7642292;2644;"#2644 com_rxin = 1;";
0.007644984;0;30580;11;7644984;2692;"#2692 com_rxin = 0;";
0.007647628;1;30591;11;7647628;2644;"#2644 com_rxin = 1;";
0.007650316;0;30601;10;7650316;2688;"#2688 com_rxin = 0;";
0.00765296;1;30612;11;7652960;2644;"#2644 com_rxin = 1;";
0.007655648;0;30623;11;7655648;2688;"#2688 com_rxin = 0;";
0.00766096;1;30644;21;7660960;5312;"#5312 com_rxin = 1;";
0.007663648;0;30655;11;7663648;2688;"#2688 com_rxin = 0;";
0.007666292;1;30665;10;7666292;2644;"#2644 com_rxin = 1;";
0.007676984;0;30708;43;7676984;10692;"#10692 com_rxin = 0;";
0.007679628;1;30719;11;7679628;2644;"#2644 com_rxin = 1;";
0.007682316;0;30729;10;7682316;2688;"#2688 com_rxin = 0;";
0.00768496;1;30740;11;7684960;2644;"#2644 com_rxin = 1;";
0.007687648;0;30751;11;7687648;2688;"#2688 com_rxin = 0;";
0.007690292;1;30761;10;7690292;2644;"#2644 com_rxin = 1;";
0.00769298;0;30772;11;7692980;2688;"#2688 com_rxin = 0;";
0.007695628;1;30783;11;7695628;2648;"#2648 com_rxin = 1;";
0.007698316;0;30793;10;7698316;2688;"#2688 com_rxin = 0;";
0.007716964;1;30868;75;7716964;18648;"#18648 com_rxin = 1;";
0.007719652;0;30879;11;7719652;2688;"#2688 com_rxin = 0;";
0.007720532;1;30882;3;7720532;880;"#880 com_rxin = 1;";
0.00772232;0;30889;7;7722320;1788;"#1788 com_rxin = 0;";
0.007722356;1;30889;0;7722356;36;"#36 com_rxin = 1;";
0.007722584;0;30890;1;7722584;228;"#228 com_rxin = 0;";
0.00772262;1;30890;0;7722620;36;"#36 com_rxin = 1;";
0.007728216;0;30913;23;7728216;5596;"#5596 com_rxin = 0;";
0.007730864;1;30923;10;7730864;2648;"#2648 com_rxin = 1;";
0.007733548;0;30934;11;7733548;2684;"#2684 com_rxin = 0;";
0.007736196;1;30945;11;7736196;2648;"#2648 com_rxin = 1;";
0.007738876;0;30956;11;7738876;2680;"#2680 com_rxin = 0;";
0.007741524;1;30966;10;7741524;2648;"#2648 com_rxin = 1;";
0.007744208;0;30977;11;7744208;2684;"#2684 com_rxin = 0;";
0.007746856;1;30987;10;7746856;2648;"#2648 com_rxin = 1;";
0.007749536;0;30998;11;7749536;2680;"#2680 com_rxin = 0;";
0.007752188;1;31009;11;7752188;2652;"#2652 com_rxin = 1;";
0.007754868;0;31019;10;7754868;2680;"#2680 com_rxin = 0;";
0.007757516;1;31030;11;7757516;2648;"#2648 com_rxin = 1;";
0.007760196;0;31041;11;7760196;2680;"#2680 com_rxin = 0;";
0.007762848;1;31051;10;7762848;2652;"#2652 com_rxin = 1;";
0.007765528;0;31062;11;7765528;2680;"#2680 com_rxin = 0;";
0.00776818;1;31073;11;7768180;2652;"#2652 com_rxin = 1;";
0.00777086;0;31083;10;7770860;2680;"#2680 com_rxin = 0;";
0.0077895;1;31158;75;7789500;18640;"#18640 com_rxin = 1;";
0.00779218;0;31169;11;7792180;2680;"#2680 com_rxin = 0;";
0.007794832;1;31179;10;7794832;2652;"#2652 com_rxin = 1;";
0.007805508;0;31222;43;7805508;10676;"#10676 com_rxin = 0;";
0.007808156;1;31233;11;7808156;2648;"#2648 com_rxin = 1;";
0.007810836;0;31243;10;7810836;2680;"#2680 com_rxin = 0;";
0.007816152;1;31265;22;7816152;5316;"#5316 com_rxin = 1;";
0.007818832;0;31275;10;7818832;2680;"#2680 com_rxin = 0;";
0.007821484;1;31286;11;7821484;2652;"#2652 com_rxin = 1;";
0.007826828;0;31307;21;7826828;5344;"#5344 com_rxin = 0;";
0.00782948;1;31318;11;7829480;2652;"#2652 com_rxin = 1;";
0.00783216;0;31329;11;7832160;2680;"#2680 com_rxin = 0;";
0.007834808;1;31339;10;7834808;2648;"#2648 com_rxin = 1;";
0.007850816;0;31403;64;7850816;16008;"#16008 com_rxin = 0;";
0.007856132;1;31425;22;7856132;5316;"#5316 com_rxin = 1;";
0.007858812;0;31435;10;7858812;2680;"#2680 com_rxin = 0;";
0.007864128;1;31457;22;7864128;5316;"#5316 com_rxin = 1;";
0.007866808;0;31467;10;7866808;2680;"#2680 com_rxin = 0;";
0.007874788;1;31499;32;7874788;7980;"#7980 com_rxin = 1;";
0.007877468;0;31510;11;7877468;2680;"#2680 com_rxin = 0;";
0.007880116;1;31520;10;7880116;2648;"#2648 com_rxin = 1;";
0.007898788;0;31595;75;7898788;18672;"#18672 com_rxin = 0;";
0.00790144;1;31606;11;7901440;2652;"#2652 com_rxin = 1;";
0.007905856;0;31623;17;7905856;4416;"#4416 com_rxin = 0;";
0.007905952;1;31624;1;7905952;96;"#96 com_rxin = 1;";
0.007905992;0;31624;0;7905992;40;"#40 com_rxin = 0;";
0.007906772;1;31627;3;7906772;780;"#780 com_rxin = 1;";
0.007948156;0;31793;166;7948156;41384;"#41384 com_rxin = 0;";
0.007950796;1;31803;10;7950796;2640;"#2640 com_rxin = 1;";
0.007953488;0;31814;11;7953488;2692;"#2692 com_rxin = 0;";
0.007956132;1;31825;11;7956132;2644;"#2644 com_rxin = 1;";
0.00795882;0;31835;10;7958820;2688;"#2688 com_rxin = 0;";
0.007961464;1;31846;11;7961464;2644;"#2644 com_rxin = 1;";
0.007964156;0;31857;11;7964156;2692;"#2692 com_rxin = 0;";
0.007966796;1;31867;10;7966796;2640;"#2640 com_rxin = 1;";
0.007969488;0;31878;11;7969488;2692;"#2692 com_rxin = 0;";
0.007972132;1;31889;11;7972132;2644;"#2644 com_rxin = 1;";
0.00797482;0;31899;10;7974820;2688;"#2688 com_rxin = 0;";
0.007977464;1;31910;11;7977464;2644;"#2644 com_rxin = 1;";
0.007980152;0;31921;11;7980152;2688;"#2688 com_rxin = 0;";
0.007982796;1;31931;10;7982796;2644;"#2644 com_rxin = 1;";
0.007985488;0;31942;11;7985488;2692;"#2692 com_rxin = 0;";
0.007988132;1;31953;11;7988132;2644;"#2644 com_rxin = 1;";
0.00799082;0;31963;10;7990820;2688;"#2688 com_rxin = 0;";
0.008009468;1;32038;75;8009468;18648;"#18648 com_rxin = 1;";
0.008012156;0;32049;11;8012156;2688;"#2688 com_rxin = 0;";
0.0080148;1;32059;10;8014800;2644;"#2644 com_rxin = 1;";
0.008025488;0;32102;43;8025488;10688;"#10688 com_rxin = 0;";
0.008028132;1;32113;11;8028132;2644;"#2644 com_rxin = 1;";
0.00803082;0;32123;10;8030820;2688;"#2688 com_rxin = 0;";
0.008036132;1;32145;22;8036132;5312;"#5312 com_rxin = 1;";
0.00803882;0;32155;10;8038820;2688;"#2688 com_rxin = 0;";
0.008041464;1;32166;11;8041464;2644;"#2644 com_rxin = 1;";
0.008054824;0;32219;53;8054824;13360;"#13360 com_rxin = 0;";
0.008057464;1;32230;11;8057464;2640;"#2640 com_rxin = 1;";
0.008060156;0;32241;11;8060156;2692;"#2692 com_rxin = 0;";
0.0080628;1;32251;10;8062800;2644;"#2644 com_rxin = 1;";
0.008073488;0;32294;43;8073488;10688;"#10688 com_rxin = 0;";
0.0080788;1;32315;21;8078800;5312;"#5312 com_rxin = 1;";
0.008084156;0;32337;22;8084156;5356;"#5356 com_rxin = 0;";
0.008089468;1;32358;21;8089468;5312;"#5312 com_rxin = 1;";
0.008097492;0;32390;32;8097492;8024;"#8024 com_rxin = 0;";
0.008116136;1;32465;75;8116136;18644;"#18644 com_rxin = 1;";
0.008118824;0;32475;10;8118824;2688;"#2688 com_rxin = 0;";
0.00811888;1;32476;1;8118880;56;"#56 com_rxin = 1;";
0.008120772;0;32483;7;8120772;1892;"#1892 com_rxin = 0;";
0.008120812;1;32483;0;8120812;40;"#40 com_rxin = 1;";
0.008121024;0;32484;1;8121024;212;"#212 com_rxin = 0;";
0.008127148;1;32509;25;8127148;6124;"#6124 com_rxin = 1;";
0.008129832;0;32519;10;8129832;2684;"#2684 com_rxin = 0;";
0.00813248;1;32530;11;8132480;2648;"#2648 com_rxin = 1;";
0.008135164;0;32541;11;8135164;2684;"#2684 com_rxin = 0;";
0.008137812;1;32551;10;8137812;2648;"#2648 com_rxin = 1;";
0.008140492;0;32562;11;8140492;2680;"#2680 com_rxin = 0;";
0.00814314;1;32573;11;8143140;2648;"#2648 com_rxin = 1;";
0.00814582;0;32583;10;8145820;2680;"#2680 com_rxin = 0;";
0.008148472;1;32594;11;8148472;2652;"#2652 com_rxin = 1;";
0.008151152;0;32605;11;8151152;2680;"#2680 com_rxin = 0;";
0.008153804;1;32615;10;8153804;2652;"#2652 com_rxin = 1;";
0.008156484;0;32626;11;8156484;2680;"#2680 com_rxin = 0;";
0.008159132;1;32637;11;8159132;2648;"#2648 com_rxin = 1;";
0.008161816;0;32647;10;8161816;2684;"#2684 com_rxin = 0;";
0.008164464;1;32658;11;8164464;2648;"#2648 com_rxin = 1;";
0.008167144;0;32669;11;8167144;2680;"#2680 com_rxin = 0;";
0.008169792;1;32679;10;8169792;2648;"#2648 com_rxin = 1;";
0.008188468;0;32754;75;8188468;18676;"#18676 com_rxin = 0;";
0.008191116;1;32764;10;8191116;2648;"#2648 com_rxin = 1;";
0.008193796;0;32775;11;8193796;2680;"#2680 com_rxin = 0;";
0.00820444;1;32818;43;8204440;10644;"#10644 com_rxin = 1;";
0.008207124;0;32828;10;8207124;2684;"#2684 com_rxin = 0;";
0.008209772;1;32839;11;8209772;2648;"#2648 com_rxin = 1;";
0.008212452;0;32850;11;8212452;2680;"#2680 com_rxin = 0;";
0.008225764;1;32903;53;8225764;13312;"#13312 com_rxin = 1;";
0.008228444;0;32914;11;8228444;2680;"#2680 com_rxin = 0;";
0.008231092;1;32924;10;8231092;2648;"#2648 com_rxin = 1;";
0.008233772;0;32935;11;8233772;2680;"#2680 com_rxin = 0;";
0.008236424;1;32946;11;8236424;2652;"#2652 com_rxin = 1;";
0.008244436;0;32978;32;8244436;8012;"#8012 com_rxin = 0;";
0.008247084;1;32988;10;8247084;2648;"#2648 com_rxin = 1;";
0.008249768;0;32999;11;8249768;2684;"#2684 com_rxin = 0;";
0.008252416;1;33010;11;8252416;2648;"#2648 com_rxin = 1;";
0.008255096;0;33020;10;8255096;2680;"#2680 com_rxin = 0;";
0.008257748;1;33031;11;8257748;2652;"#2652 com_rxin = 1;";
0.008265756;0;33063;32;8265756;8008;"#8008 com_rxin = 0;";
0.008268408;1;33074;11;8268408;2652;"#2652 com_rxin = 1;";
0.008271088;0;33084;10;8271088;2680;"#2680 com_rxin = 0;";
0.00827374;1;33095;11;8273740;2652;"#2652 com_rxin = 1;";
0.008279084;0;33116;21;8279084;5344;"#5344 com_rxin = 0;";
0.008281732;1;33127;11;8281732;2648;"#2648 com_rxin = 1;";
0.00828708;0;33148;21;8287080;5348;"#5348 com_rxin = 0;";
0.008289728;1;33159;11;8289728;2648;"#2648 com_rxin = 1;";
0.008292408;0;33170;11;8292408;2680;"#2680 com_rxin = 0;";
0.00829506;1;33180;10;8295060;2652;"#2652 com_rxin = 1;";
0.00829774;0;33191;11;8297740;2680;"#2680 com_rxin = 0;";
0.008300392;1;33202;11;8300392;2652;"#2652 com_rxin = 1;";
0.008303072;0;33212;10;8303072;2680;"#2680 com_rxin = 0;";
0.00830572;1;33223;11;8305720;2648;"#2648 com_rxin = 1;";
0.00831906;0;33276;53;8319060;13340;"#13340 com_rxin = 0;";
0.008321712;1;33287;11;8321712;2652;"#2652 com_rxin = 1;";
0.008324392;0;33298;11;8324392;2680;"#2680 com_rxin = 0;";
0.00832704;1;33308;10;8327040;2648;"#2648 com_rxin = 1;";
0.008329724;0;33319;11;8329724;2684;"#2684 com_rxin = 0;";
0.008332372;1;33329;10;8332372;2648;"#2648 com_rxin = 1;";
0.008335052;0;33340;11;8335052;2680;"#2680 com_rxin = 0;";
0.008337704;1;33351;11;8337704;2652;"#2652 com_rxin = 1;";
0.008340384;0;33362;11;8340384;2680;"#2680 com_rxin = 0;";
0.008343032;1;33372;10;8343032;2648;"#2648 com_rxin = 1;";
0.008345712;0;33383;11;8345712;2680;"#2680 com_rxin = 0;";
0.008348364;1;33393;10;8348364;2652;"#2652 com_rxin = 1;";
0.008351044;0;33404;11;8351044;2680;"#2680 com_rxin = 0;";
0.008353692;1;33415;11;8353692;2648;"#2648 com_rxin = 1;";
0.008356376;0;33426;11;8356376;2684;"#2684 com_rxin = 0;";
0.008359024;1;33436;10;8359024;2648;"#2648 com_rxin = 1;";
0.008364372;0;33457;21;8364372;5348;"#5348 com_rxin = 0;";
0.00836702;1;33468;11;8367020;2648;"#2648 com_rxin = 1;";
0.0083697;0;33479;11;8369700;2680;"#2680 com_rxin = 0;";
0.008372352;1;33489;10;8372352;2652;"#2652 com_rxin = 1;";
0.008375032;0;33500;11;8375032;2680;"#2680 com_rxin = 0;";
0.00837768;1;33511;11;8377680;2648;"#2648 com_rxin = 1;";
0.00838036;0;33521;10;8380360;2680;"#2680 com_rxin = 0;";
0.008383012;1;33532;11;8383012;2652;"#2652 com_rxin = 1;";
0.008385692;0;33543;11;8385692;2680;"#2680 com_rxin = 0;";
0.00838834;1;33553;10;8388340;2648;"#2648 com_rxin = 1;";
0.008391024;0;33564;11;8391024;2684;"#2684 com_rxin = 0;";
0.008393672;1;33575;11;8393672;2648;"#2648 com_rxin = 1;";
0.008396352;0;33585;10;8396352;2680;"#2680 com_rxin = 0;";
0.008399004;1;33596;11;8399004;2652;"#2652 com_rxin = 1;";
0.008401684;0;33607;11;8401684;2680;"#2680 com_rxin = 0;";
0.008404332;1;33617;10;8404332;2648;"#2648 com_rxin = 1;";
0.008407016;0;33628;11;8407016;2684;"#2684 com_rxin = 0;";
0.008409664;1;33639;11;8409664;2648;"#2648 com_rxin = 1;";
0.008412344;0;33649;10;8412344;2680;"#2680 com_rxin = 0;";
0.008414992;1;33660;11;8414992;2648;"#2648 com_rxin = 1;";
0.008417676;0;33671;11;8417676;2684;"#2684 com_rxin = 0;";
0.008420324;1;33681;10;8420324;2648;"#2648 com_rxin = 1;";
0.008423004;0;33692;11;8423004;2680;"#2680 com_rxin = 0;";
0.008433652;1;33735;43;8433652;10648;"#10648 com_rxin = 1;";
0.008436332;0;33745;10;8436332;2680;"#2680 com_rxin = 0;";
0.00843898;1;33756;11;8438980;2648;"#2648 com_rxin = 1;";
0.00844166;0;33767;11;8441660;2680;"#2680 com_rxin = 0;";
0.008444312;1;33777;10;8444312;2652;"#2652 com_rxin = 1;";
0.008449656;0;33799;22;8449656;5344;"#5344 com_rxin = 0;";
0.008452308;1;33809;10;8452308;2652;"#2652 com_rxin = 1;";
0.008454988;0;33820;11;8454988;2680;"#2680 com_rxin = 0;";
0.008457636;1;33831;11;8457636;2648;"#2648 com_rxin = 1;";
0.00846032;0;33841;10;8460320;2684;"#2684 com_rxin = 0;";
0.008462968;1;33852;11;8462968;2648;"#2648 com_rxin = 1;";
0.008465648;0;33863;11;8465648;2680;"#2680 com_rxin = 0;";
0.0084683;1;33873;10;8468300;2652;"#2652 com_rxin = 1;";
0.00847098;0;33884;11;8470980;2680;"#2680 com_rxin = 0;";
0.008473628;1;33895;11;8473628;2648;"#2648 com_rxin = 1;";
0.008476312;0;33905;10;8476312;2684;"#2684 com_rxin = 0;";
0.00847896;1;33916;11;8478960;2648;"#2648 com_rxin = 1;";
0.00848164;0;33927;11;8481640;2680;"#2680 com_rxin = 0;";
0.008484292;1;33937;10;8484292;2652;"#2652 com_rxin = 1;";
0.008486972;0;33948;11;8486972;2680;"#2680 com_rxin = 0;";
0.00848962;1;33958;10;8489620;2648;"#2648 com_rxin = 1;";
0.0084923;0;33969;11;8492300;2680;"#2680 com_rxin = 0;";
0.008494952;1;33980;11;8494952;2652;"#2652 com_rxin = 1;";
0.008497632;0;33991;11;8497632;2680;"#2680 com_rxin = 0;";
0.00850028;1;34001;10;8500280;2648;"#2648 com_rxin = 1;";
0.008502964;0;34012;11;8502964;2684;"#2684 com_rxin = 0;";
0.008505612;1;34022;10;8505612;2648;"#2648 com_rxin = 1;";
0.008508292;0;34033;11;8508292;2680;"#2680 com_rxin = 0;";
0.00851094;1;34044;11;8510940;2648;"#2648 com_rxin = 1;";
0.008513624;0;34054;10;8513624;2684;"#2684 com_rxin = 0;";
0.008518936;1;34076;22;8518936;5312;"#5312 com_rxin = 1;";
0.00852162;0;34086;10;8521620;2684;"#2684 com_rxin = 0;";
0.008524268;1;34097;11;8524268;2648;"#2648 com_rxin = 1;";
0.008529616;0;34118;21;8529616;5348;"#5348 com_rxin = 0;";
0.008532264;1;34129;11;8532264;2648;"#2648 com_rxin = 1;";
0.008537608;0;34150;21;8537608;5344;"#5344 com_rxin = 0;";
0.00854026;1;34161;11;8540260;2652;"#2652 com_rxin = 1;";
